[0,0] 131546754184340600503422782879960126180376178434922799420673759843716771297034940174590794911237331009797556935068970103804043826574878432989759166736795978051902028342750539678210451140106440831175528105502813435493884214573972990031500033229767517218089701722688662248902673491943402294030658676872282874319423807944984875135812505114451865251330338871529206448409950731583935642369137594183904554840428196498032581325869016649457828590273011945115949172026916551806860755285053249017314243455955647571606849572690978167344155735918320715427398681640625000000000000
[1,0] -2447222354321476522501428682573614774212615611024863125205211023367401891146991675807384879488438456290679674532486597637598952895225370155350628022627866777300804830741110551243550948506386633611751069790370443374882084128874509077651193773030588694646616738212049350103459191401308826652691209395173982433239845234603916602351684063996594863122491494761751097447044811521520611029961401486635206958083584155649677929580039945207139319323318805354959904921638904501249029230014554750344250642795957025044106813993494142778217792510986328125000000000000000000000000
[1,1] -79332150158740039145465005500089159719588930678733010851981511634347109616829943363943756932603439155668642378687515244807011859287707938630743666679880687932523101234426677119451401152910615663904674553782870530139865675722649910457509033006050890372951154209437908120123279094872392690251840964184616382293833642595915089641164352798431461770885756502064520919393454393768808045481462595744110383262084321471361843636529485505495120550763729857018856014035669541944586610085153366160576927780803553185437829164960987782251322641968727111816406250000000000000000
[2,0] 22465550245941891486204949535548145963864111247960831780407890273770170917515085826750588460680950164710233541618089483044453339837391237654004026673569195657961212874252661836084502771384250946037169376716086897911344856641845580910054491429580096583411893031398379451883924732796380951298919915569318313745145383999372768067321275336741368035308055918946528656218212873161775220951842892018210877781562190113785484311615325028378202997783549065137477348883775866334678678108158581929055944776894555934415587117314316856209188699722290039062500000000000000000000
[2,1] 902728300495542969603716222313535971157378537735558340960046819503793788130474643927525987923527278907053538235455306436391548495873431319538528361241373735724504112079970626297799617816987650435467462310352268290116061850557171369645928477501600889220058544117421607046286059186062249964217709028740393358499759803404247767226742487626799398874856930975510338521875619324461668346385433376808993005831141503894925417608713819720670360413559907261529093956057130550646873283240404503382825891564780639283256842564373556569989887066185474395751953125000000000000
[2,2] 10766420275517994661521831884036256361534257401674531379351303540134461005624806978388386090695143423730475290410492992251198801756576289364550520818948155103578420195579591602388259539518409491171399152038283368921075305974346505658968367693390539538242828227790674676055888995420189768734414436280240616372579973299930043531676702196415255027513685841284019450195496711594175684095023225060602405673503940850904025165039096308763801128777325399806041494646655704796010773493383883449590408749266789506145722884328241875095955037977546453475952148437500000000
[3,0] -123066483995277952528156392416094110171891575916593107857627642961068188045035154779405577800405603869449418784208585717630039735604742984105007278865557776492872092338996495035597547617479969035481497132512020795234094058688133635627505382896235494762386813539688817465256268634322368800668217964210678114340541181619220345252155596414471783786646029930026871676318543165254324503039742202457802565707877221350878474965778364654235462046266592479739872432968464194324535316679996712837036485093419706238204724968454684130847454071044921875000000000000000000000
[3,1] -463362276501604934303736062610317959822506268196423585201660455918831261367881902138152315377751403241336920009143255099638960394858800701852431843209709742508126638995527495948902897930711764274859942632716161819018903563559010604747212507834172145153072880602114749844587897323650643410081483901776581313923839224568997990327527212403112795099732434961721341971749034455413204276664372291423902463633803160209087358930706709968170066610731216784673968527911593860884401846025113578287288527256169810971883626926626220665639266371726989746093750000000000000
[3,2] -2296528509647764329243806755290133405790161897234638632860644941315779147420269778452845833521468689527018540975648606746977111379797180525496147068365444519663685383272658781344692158570326170420110342464119938197026621720842234782425292723493203418978362725093209350979963573224408773524533079613465234555783322512902808729588706538327632404247651419362021082975356097770863212829786618704092263455541032050053900505223288658949540525135034693477052892896346216631441626594371551180122798624053106220370586154633230080435168929398059844970703125000000000
[3,3] 6913005837847731530446063819702191443395082441243823107245547525034919309968605099239561483009580911726278512296752550490899204428124985147444105199201233904183840390493390707815157781361300208886222544427716521197400832359708346668352985425905945637109866553611900657450064810137865103343515244558364059416908600702432744934381273838855361514109999693321350319480372623308545001573651384325751733834637907888312651786454289790829007822198434140771698691779513217844336492475493242639284889095135482875095767063555740605806931853294372558593750000000000
[4,0] 431042806852362628196012838754233040222091917354979252351568493821156732016758262513365619406555115229596488157104236288436605252210731313915268621643284756447150714489187707986493992366980074939615528391095968991420972170117460352109444758512970397236735683384883249463807864241344405724886900806934231044150648500291070274605991020496277566994240047854337784612884661068614015767527354259846674491688152020513629497379755001321464068902660727029360151525107769863061126621848025638835399457013023523030414985157676710514351725578308105468750000000000000000
[4,1] -6751680120485584682447111638915966656006641631781245697650936795326436569058641511342493671918106477299955126924371988087902365605610035364682161869591550185768010428500687554005153174475397440141561488568593659008514967421022488419375078980067177195458621829475719276463957149675941720596999520311223314880517585061877164055059722200783171305158330446519120536610224128193334563059592979672401181258258803101117054024374232988944056294605259008559110855220175123782751241503935850945521005300064570823321500464553324150074331555515527725219726562500000000
[4,2] 2786724886337599651643695782887231677674957009683005160045854262710095381316810470626253576415243139091549352853749167166353002100977065347508651898246706190918173270234120327683585049867960815774394799083148279566655867983986877552539351469084074388056464611453121436317149896629766440188795627758085536042538982883800766349944764542162318652863776442992649736001270311936345752501610396183107718299545286527398974466098541421244679134989487993507415874822193001378506272999005720655420664297962350567061358755371891504637460457161068916320800781250000
[4,3] -25666276093766908079080412548093149648860740491678275105761330342333149236849520232589538659076312988251801625246685441715970914469038846567373590143891759639518441192157725600049485403514773952767664279627682287480735921098911032952958317785622689449763322166185289199230206235220749176011742367629060620456050609699207649782216951345659739925664501542037391280636589252726327438565914653218992859289399470843742506863005276214974191395955144571036138882936360810488251473070097867009931716624024213913631692340899803639331366866827011108398437500000
[4,4] 50829378492777537424031929663097763164954762712090769139762230464424019751230449910026996288140040848410643277620562722778244133970270995865034637379666543957968576146144233089138123732723896775979170107610635428323234093751080912061578068310153768875719584112304038036280688745487769630194347223581383638565083988109223335195246023922987904301064715350488293042041986629606874264545638297985317815432560897728899726968858475388429883753456392464200552285012790743592723934000349734448189535844762155513700506437313464402905083261430263519287109375
[5,0] -933291547258909422346704523961662776005045425800435178455850640459958691247217399379695632847535570966398593531942189450397673303301690117177035362340126480214236459246022529867217505739685956964618489736389350029723534637432942297542775631267119092437354748438735948897377945570799050962765164195016542327465317979271850249628315156841486337673614082760439255704881105024478245342865886666188893944070609680327155573385856281860853910970519081740755496393880090524440786727076730285168281960918312822883535773144103586673736572265625000000000000000000000
[5,1] 8599323210956936372618020307584024296891768471456840033904668777952748160467424400660776460172806542895964472567177357389076973803540889051803424114616718563943370210143499351406336411899932755531796791394989133196278574982054936927060352497282688539025879884912716519832515157123611796131687617741685919899958150574926345961466450964630955419109721202220938496069542757188598315827640672225397577405253291541765981586246887430884841852182123470574665841984778882990472787977773779233069436320912757795720260389771283371374011039733886718750000000000000
[5,2] -22336291202932300916822083028077980905742280560616534230867555867596661198107232937738997071230497414065108352414372242955561941167355656079221184827711455264219418830879252084100957777240278364592709609580367348497099189467524065912348705345833854034023801275235033171339738791351790593933072227405812868482189741612065906271542882282591064887486281377837297935894858019150424514485516943056032972329824193764998417131750294467007766553518140878797797611362634267052660525317749617513021173983520247484368947965549523360095918178558349609375000000000
[5,3] 30064540129179857233528989510804412130840276830994761137783877123237652090298370659483532470595599933398832631599945784645071636026655385374276078299941193213157258728426870223068964016399863904016233786224844212993872893036309881670202814560415760157645495832061928110976101386990792854183423699172017397640432099382472725625045265293705946194631070445943154968638109082290072831612585694147109760213711031189023997877862891966994931862176120578469594576610367684988942705590690122745006361473091294200798984093125909566879272460937500000000000000
[5,4] -2444138208954854742075542179657986753092154643454845292117400618649274385516077497689378449468705498575371974552881448992549338062293407851929195758199952352818905129795173252974778560067585644624144767010987859671211072966904732593631827683455448543461329576622118360230914631702914843811403955153818591218828766477753317314557950704299082725260706448575561078199924713606310960936648058940589345853087843547377536055707714364604685794144087110131916133055863057884827731924919491879771983155588549463388403637509327381849288940429687500000000
[5,5] -46671785492257510505362434521897774988305332182591801606257876944824186214756946696344110684772867525013339255478077194653564890042636174408908833804772450422392135026823832288845467930840244934681182927144254103957536634449334006594111218626216835503599974615585762697401125450669851084697507772335322728634328141861314477039509597741550248888861418234086555535676641631746289900719839293204907671644424136887031211046369035332234673265182996696122412269675450736851070326083799344281075624583238203868518212402705103158950805664062500000000
[6,0] 1135658595662215580272878839983293742055580610916436450486605463514251169724391997651482586941982779099019751173695885637418553026512428208852265198828514465416808045463018025259472544796830572642275879893217090075164199016970186512529905076882282766653606646441491158102865489616925104600135377922756927876164161207883355563209562929359683918576550668952080707728601730473433638282137421263585383172357491129961827759076974745832628612442839504916132589804033535342059358813769211905308227758461953049717862995748873800039291381835937500000000000000000
[6,1] -7445015401047541720979008913612926131455813170573284724918947533780446395244483743313002625194282660237228970670629828226710609539269788051345479492946177661452635826815387064670240746041288425379244821831267538862991026260472634888622501006876677925423591323464637623989449166853866769877486901081178927720868356022913214105218236815981985843833078584599862351978246419363663673712388682983644045610816734209962755105539569230705923075805965534973661503630391339932476195335838075711091154394860179739634720164076497894711792469024658203125000000000
[6,2] 44448926068535821354311752855556425499742841385508852515924407135731952416559423895337448533651058943472684470636169619211131591414558271053226353799390384013865500701467496360099619083533856482723635228860011801479728776791683038588780379780249262274009988552094254901079441511320724669942003383630941814746932617426361690130935203529165814479610761597355163169758557069437555444126586451344657322018306178909915360938339720523427829511262803264841388172647536506094966889539456839951190639485162673597701266103854322864208370447158813476562500000
[6,3] -90097713714618877475389115039073176169643619653746434825446862247181268033576366189363133451862675082632585111042904301460168138970658050612648633670945243542183952415819702980091006319275870280361118225582015097668647398835308408303383338725660339565624294998504713287184999491790415111730589145662805061447992112380718253237369580824122415980956070342124384900268395149701602466527435530682487174278679120867709878884469567727977885558492232986362163781121386438617141995700393857884059721366845630008413081668550148606300354003906250000000000
[6,4] 77722823979282324343129825047435450949182063454392063812006830515343197309515151575255167430435701965006361519383087009188154474245133981992491934962473488804443377845896880943335692175053190652684216369136051664463189913890013826543933341434209531122775832097581466924062293935075611270832107423217005258512555380552667352564653547252634576854727469083770987869544107819806202005306783325648341164600268894370605151595586349056727823648949292813036231126803265956503424276687886168430004328063322519004607613624102668836712837219238281250000
[6,5] -8743200309197460500324893038905551560669688992922830035858920937238406945714009676882708455332825529075305403189671771234044994431501999840842978945915477333150320485112683507544323593212331900169195306817633654314755063790530450399595673033441026063141156523603642355297605605824929006360501961474775542318354432233996603220014102955955706342326336311056249984134452796904456987834378884193234652156061304142221849686115531331878876309152764786708555503030770925409030680889113487816756555915179149884863818442681804299354553222656250000
[6,6] -100257825666587417607070033003354269254710606518274138515070828895555795032952458815090885856162910920865839086445425469606967752041621342881172666833585741632857804546152262917861831537595642022946939569701143339233691629339912859327046104969286233844204736017372720856411465466480426116428566844001286157206323180116432258897102666331924922245026710009044702102377954370897110158542120050777221998943628232704141547929384714916335995274927992632466093762314408533338701619663567712118429215415772726149867821732186712324619293212890625
[7,0] -488258311337251301324070072909106254676621436051216062691454493762724323248999621674627917429519235421412012640954150652558737009351659497884565628165313548201608590414535553229339647573871653811685324516523755134587606210121801884909431607713753343543431863958412969286558873623539541556619112988925409822487571691165923496943330083484532682985915570146660491620160879957695453765906905448687986571812604044612966544949882685275120753026111318024618668400167746988162092717756809094720280191304073724722911720164120197296142578125000000000000000000
[7,1] 6228136830633615075972403326606611652797728765895854986598478944859020399788812863705858510749314792226679125337594694889625653371874843282269368953582995972537122095697701408271852142600874460018774690780089552524844927649784568226434819610712613658396238803914318188986977493985654384335937371336504559951284624677757594744221791375778751115004352960358872912848708765809412311396899665968343129940190220682532746254224458785942134664017842560095902459269467118658922230176590185762457799878563310946866238282382255420088768005371093750000000000
[7,2] -37340035950884996023354372872639307897894366703352127853548450658344881507392199682133381819903700086788782955764676562724991365643929604005176277054497440858329784498168289694467795272010556342927491429903144107566413729571320900197013657770519575381163821372695952688981310078530085031768391333535503119072857723032507565347958579673240142876326682251189206426615369358741208256748288198762842000505078651405493003773190843310824962482532640057113302578517187458381815728884562385895437952628285287193232733216063934378325939178466796875000000
[7,3] 107394683114813342235795690711497887623835183701246703163484554193129650908960636558039651711936276226778679141888191345776440626619053617637601816691727220562046941203268404611041931100228379865818411902498739126162430928690022710134791268923238367132700597092766752717350234972618867264744502727750436470474243787986365194292237117990887371152207269100470797931601567925198601454084354648646045389977613485803135397858836399615240760210031548849253655947699915893611493366816876750780912963198487908300648996373638510704040527343750000000000
[7,4] -151075323901448951865158390273185584440612767765287368737135817802578292522237535862640726011992284311508798074239958264823509947417934900403004063863347978204869364139156398728887468629070027884111060067319640820231505564879315884729008708533329371354013892955177468872738477920604743174689079320047528374493469113801938324744057061791318416499459623086369822669813164858453197395432882638363866438005163508462557066953935744021081028098845273997606002891404903344194767765495943278535701751602582376676764397416263818740844726562500000000
[7,5] 70466682537632502586927796838260326318052555002670407878828647765318616577804050550820129974081020326184476260662150538091784550935949093237903228688406713117395061997411679174386146350978840966683214677985142837161133012202330671180292926516780904574826911092914698541255317814246483467473893719086866991528839303511761545928606097171975425441778690193556380823845216578319645669590175647412799408924342010985901502344645854771812334679376711429464979064010111515682950457327849993441771375701776491951022762805223464965820312500000000
[7,6] 152096644190814009894422366621918451541776111675003931397769284772600712624032378677258886166219765273721205937464308324279153650481799583547798648869755440976682845792643434472079261471320700141404369060697568195222034004593421226962178253966993342512610704405616420628770167639397946697203167257211700601341865788923133692470024561966671465561525995455331383115885991969781076915702887485291863584902136063867695224621191151564665508984898893031680081239236799861908321428837552155203085083035041691346123116090893745422363281250000
[7,7] -258342331769847589707471036786584785312149214675284992298998809593377546477273973954784556138768603050284661273562020634301348133725953755047527557400397914838868404871470322043677281987845656180810521113305545633564962599342711692369363584711783453648940303503203984379868989033276201789659108909114411290264358879375602485532921043414976196641502086694908302142789245665436049681192176957057168586897317896277882928732881096829563403779348845791448015401503319750393338649826493417377415440228105580899864435195922851562500000000
[8,0] 113749872372329347412850226074953764439591216077392685366425409351813259931127694824339145363047874766797095119398126393368291653606026671454730259437431152873750009976514230425105928528833778076149450907840789060868148021475265337575180753383505467254775902661371262419307709407602243015938653243584651813299485041052568689840859526030577702195026483458075216690792538250355163152507368519809730262126488692947218828949996731088297912883825759796494287717198509011540546530247777857138797110748973384630744476453401148319244384765625000000000000
[8,1] -4028610261299155994396671843320495534257724174625974233405581456975492710957156656312347998228769277858198706870638067795887361544048316211414379292648299692726687548595651554052198959119501283128706864007051333769400448482818018387537737671300217059104140651120831347224074705550110001891245115659029498951680026964993772103054173833451183248705810164408985514220500065240253780987622528205849596541279384691494259462666608232531042182505652444622780312743173215299132973789806883751671134191572496915934031846973084611818194389343261718750000
[8,2] 23072256807441621805262583312571605152742780815932025143885320323575759871084605615537480662895796405309917853054625727453042073632053744718552059137810529805911800583565837134717816139309979243739226887393094296628570484352144230644765926262511042408089793327230309921847240194095813355783164211547471683080748462480267261554418360057091157733600742292188420356519984847003269802557954766114709200792726732172608415017199238872449286725148949925786373542234023675075502089429990138465024599546404084592088334915160885429941117763519287109375
[8,3] -86609820268228232894952258195734360278964056642972406893809841638713604499425534315731000801667730941129921053619080150360766695929360300912326584324917369199490646686326413986493668071303527627367272272448581802260304502548860522174753981396899460927606970104644831476822661675246285604109540615777298668749068456301983295358808643124917482248457105516863513140194326738932889399034683134535663649696794324883276544563590881847999892015905602783899625657353820446578523455407742015294056940220498996829689986043376848101615905761718750000
[8,4] 175228271219726921072193270902938470985208566808246649694023836881101147721412939468284599606595091317569327680593201374760314463299657666751026835631566628489389407074715698160171500776734533139079589188992839368478771808570657266704855561404909653393717760565022717483682102694398618402537644910413476316121140739741543019528736966716382592634326330728549709451859402989557880851271216264943641100535091798136893913602214611333972554804690799138989203192585897752091873543529452952188796288623962027486413717269897460937500000000000000
[8,5] -164531179186070378289479021218321468164446883001522872205800972764251569912494076486185966922570885698570756041028217196236740139815483072243407427541407484456398759902221832864516470291869875098709358658646313234522595497993269126038048031693051363328822680505357493668776162179148122976229341249034814730515255452500323698790476245086102507707217113327485661835183649250049890354330777561818273309433810332794435278385364181159240470726214369816324322215889810584285859710334900033422422804818552322103641927242279052734375000000000
[8,6] -3964313508303506825174334435195804113599382511844414307779982413266792497131354009702538210874197626381269512326612613296238934366855461041952528101236707209143773722649826943383901566795811176781612610439699365915229768182268400390372481487052433555038914528879862923835797689498742907159254842203423781198763415485679472990005594840901553765698422257689931461056509515508975602489286117293442047019026821656293599294241070867163333374585912317664085031619361525284187045738300801678288820539819425903260707855224609375000000000
[8,7] 119448559934447172612510287319656103061860350800111308611755592074933001080396423070389828848957965809390716308515788084469990901234731124163691976933422792043933830693017008186550623998311365325089200923140161540536016354695047999830921709805801112139594557591209348182016908134855225299992534733212080010878393948124657338484009347420541814015748375974797317934538380803267940820242406261848892112430159184644510038169273783098409561280812177901695270992159308415535961105971541566100890818802326975855976343154907226562500000
[8,8] -91642390368443468646191740517033767741182736589852323100309720172714719104681282465496863073731431123789682573000603589227895694511498338840112924295519350535303146068735627448090935716895977638433662199452482519797091233620556263252521648151107849092740721259223572299830292471435892476204559790944180315970920506583240998848578478159618597379169221092285973381842838371502063206400301127073600804287906979930227493150988195338592703650226621927093643583798511509375117611853056587278842926025390625000000000000000000000000
[9,0] -11273586096388451454464168710228852542310710432867180386344040407648444816879066464017110379434857292616592428114800333977306573236167387281398147325082455455479768750570121009465713879769073008434771899365483238641738955616558061399872496037824978891692220162127730294674831616256450144651267987259698258215377818401478941223921860037738057062703336153697855385251355261942777291963046153489549399394624570007553699066719728634554553002608114099337578928324724733511672229390701734097479658203155850060284137725830078125000000000000000000000
[9,1] 1079167594765984602164559065274227047417408023877136807223160356803815409545321669185063823199896142203382156516290523020909156147831386916181281737462984585917517148756020264811679929948503095117763591423790378250340678957641477517072254092878188120082608527896455592794696734497795577111475153287822620067945253539868994374753597347667442178027356762161905616111819624972155745055746794231481093118708906598506845776967853245869346845221772120025625507126635544730075897752709354263231031345604549187555676326155662536621093750000000000000
[9,2] -11353062799360016339539033206752708476814966669270022737472632964998634910986725057153308829697155248010487058258762737373090488879419663752193824741299387052555466287946167872311408193864567198644854510236921371929573159822316394055020967147645139581251846065276029012516600902938510207291557467477652189567525775107782878356519456328615368892002224144952526411003470711044650402777008971206607930000461564245026322786894408601448705702312421607409448216499416640537088549855962918010317264094766187554341740906238555908203125000000000000
[9,3] 50070508077687692250211813127874408784942332405895045976747329787331210086114492122481451582955967113150790386843553360693600833999433240360113038926782460510544249006277295157457520834737598030189351029694014642764577361500258967186652469606037602232519397156156054323898792992448687133007642406410688868204771021906125933173384645907161672901743035699840471857717263067119018988708394185884858469993984959099906686864737084516941463678520371176444177732480331443005961236341985538431890306876326235396845731884241104125976562500000000
[9,4] -116188216399436678583647866337565841442460307785223205610484042092035704442630248252980219429061711856659501683505904667559784557057350580648308748588193457242474797567692539198535441362882675138141784231006875126617219787691622791367388304672176241571791328023230856008088275986132715700294379327090025273429633181012611189497486233874011529719411811191864387963748098926157045340802255806758886565024198392419289644827658253058819603816174747587766178210321938251129914990074929251329116652868833625689148902893066406250000000000000
[9,5] 137624911330329502078226119333845458582814090810686738246120358039008275017340721501775739654532880342765077566593535159114346937038625900161136142490516357501948572175452834657444913825841731871075212099137169501306347751986770737328492358488934646728247173445867831349912697636893852249659847928951217816766818029149285539336612208822983143978038475263468097396345555255108119585553821608196529440467516496375448732525370771797854382207529443180034909466994296522905333894313542001525130231698312854859977960586547851562500000000
[9,6] -67552772252388952484114497082536276621708963485802440177318939966196103833875874728334054740465028714105778729271148038670432687724519594666672486453094984012828466031825038944092071746680080654744915199247451250919615325306616550584945322289602199081129954403113614695367833850785061958113505804467884118326935221248135443999392380821052991837370562902219108918411842966665289310593681208804752103784930987462915855972686007987220469790637719527002701608818580736840648776444281237152367225462512578815221786499023437500000000
[9,7] -7189889117896837914501304355230320760910568958454628430991102218610073100743976078926944645101811537537554538695666184598552364532902160973201521102726375606932769894522910181784986326840197046635784127188086337015290184352170213664945017918008481276764975479515449326528037306969563621599647676835412784205525248311659012774425872062506722138614609771059543853799724555049500507053105356412791732838290202527654104880039614686009610803669297856337952408476456683509292268791915012093873826870549237355589866638183593750000
